Park,Timepoint,Year,Name,Municipality,Urban_Kmeans_Cluster,MedianIncome,Distance.From.CityCenter(km),Park_Area(m2),Perimeter-Area_ratio,Population_Density_in_Surrounding_Area,Imperviousness_in_500m_boundary,Soil_Water_Holding_Capacity,BD_mean,Soil_Nitrogen_Percentage,Soil_Carbon_Percentage,Soil_pH,MedianResidentAge,Soil_Sand,Soil_Silt,Soil_Clay,Soil_Saturation,Soil_Moisture,PC1_Urban,PC2_SoilSpatial,PC3_SoilResource,Abundance_per_kg,Richness,BrayCurtis_BetweenPark,Shannon_WholePark,Entomobryidae,Sminthuridae,Isotomidae,Onychiuridae,Neanuridae,Hypogasturidae,Oribatidae_Phenopelopidae_Morpho1,Prostigmata_Erythraeoidea_Morpho2,Prostigmata_Tydeidae_Morpho_2,Mesostigmata_Rhodacaridae_Morpho4,Mesostigmata_Digamasellidae_Longoseuis_Morpho4,Mesostigmata_Macrochelidae_Morpho1,Mesostigmata_Rhodacaridae_Minirhodacarellus_minimus,Oribatidae_Brachychthoniidae_Morpho1,Prostigmata_Erythraeoidea_Morpho3,Prostigmata_Tetranychoidea_Morpho1,Prostigmata_Erythraeoidea_Morpho1,Prostig12,Oribatidae_Eniochthoniidae_Morpho1,Prostigmata_Pyemotoidea_Morpho2,Prostigmata_Tydeidae_Morpho_1,Mesostig1,Mesostigmata_Rhodacaridae_Morpho2,Mesostigmata_Dermanyssidae_Morpho1,Mesostigmata_Parasitidae_Morpho2,Mesostigmata_Dermanyssidae_Morpho2,Mesostigmata_Laelapidae_Morpho4,Mesostigmata_Laelapidae_Morpho5,Mesostigmata_Digamasellidae_Morpho3,Mesostigmata_Ascidae_Xenoseius_Morpho2,Mesostigmata_Digamasellidae_Morpho1,Mesostig11,Mesostigmata_Blattisociidae_Lasioscius_Morpho1,Mesostigmata_Parholaspididae_Morpho1,Mesostigmata_Rhodacaridae_Morpho1,Mesostigmata_Parasitidae_Morpho1,Mesostigmata_Laelapidae_Morpho1,Mesostigmata_Trachyuropodidae_Morpho1,Mesostigmata_Blattisociidae_Morpho2,Mesostigmata_Eviphididae_Morpho2,Mesostigmata_Ascidae_Morpho1,Mesostigmata_Ameroseiidae_Morpho1,Mesostigmata_Rhodacaridae_Protogamasellopsis_Morpho3,Mesostigmata_Thinozerconidae_Morpho1,Mesostig24,Mesostigmata_Eviphididae_Morpho3,Mesostigmata_Ascidae_Xenoseius_Morpho3,Mesostigmata_Uropodidae_Morpho1,Mesostigmata_Digamasellidae_Morpho2,Endeostigmata_Alicorhagiidae_Morpho1,Mesostigmata_Laelapidae_Morpho2,Mesostigmata_Uropodoidae_Morpho3,Mesostigmata_Ameroseiidae_Morpho2,Mesostigmata_Pachylaelapidae_Sphaeerolaelaps_halothyroidea,Oribatidae_Parakalummidae_Morpho1,Oribatidae_Oribatellidae_Oribatella_Morpho1,Oribatidae_Tectocepheidae_Techtocepheus_Morpho3,Oribatidae_Galumnidae_Morpho3,Oribatidae_Oribatulidae_Morpho2,Oribatid8,Oribatidae_Parakalummidae_Morpho3,Oribatidae_Galumnidae_Morpho1,Oribatidae_Eupthiracaridae_Morpho1,Oribatidae_Hermanniidae_Hermania_reticulata,Oribatidae_Camisiidae_Platynothrus_peltifer,Oribatidae_Tectocepheidae_Morpho1,Oribatidae_Haplozeticae_Morpho1,Oribatidae_Galumnidae_Morpho2,Oribatidae_Oribatellidae_Morpho2,Oribatidae_Tectocepheidae_Morpho2,Oribatidae_Parakalummidae_Neoribates_Morpho2,Oribatidae_Opiidae_Morpho1,Oribatidae_Achipteriidae_Morpho1,Oribatidae_Eulohmanniidae_Morpho2,Oribatidae_Oribatulidae_Morpho1,Astig2,Astigmata_Hypopi_Morpho1,Astig4,Astigmata_Hypopi_Morpho2,Astigmata_Acaridae,Prostigmata_Pyemotoidea_Morpho1,Astig8,Astig9,Astig10,Astig11,Astig12,Astig13,Astig14,Astig15,Astig16,Brachymyrmex_depilis,Ponera pennsylvanica,Tetramorium_immigrans,Lasius_americanus,Lasius_nearcticus,Enchytraeid,Fungus_Gnat_Larvae,Millipede,Pauropod,Protura,Staphylinid,Symphylan,Isopod,Snail,Pseudoscorpion,Parasitic wasp,Mesostigmata_Trachyuropodidae_Leonardiella_Morpho1,Prostig20,Mesostigmata_Podocinidae_Morpho1,Mesostigmata_Laelapidae_Ololaelaps_Morpho3,Mesostigmata_Eviphididae_Morpho1,Prenolepis_imparis,Lithobiidae,Geophilidae,Total_Centipedes,Japygoidea,Campodeidae,Total_Diplura,Prostig 22,Mesostigmata_Uropodidae_Morpho2,Earwig,Tetramorium immigrans,Araneae
34,Fall,2022,SpezioTriangle,Town of Irondequoit,Low_Urban,36002,10.81,370.52,0.223955522,5641.9,23.03307009,29.06641001,1.310616482,0.2860944,4.240565,7.79,60,28,50,22,0.679384963,19.74728188,0.435598593,-1.235552181,-0.060955703,396.2890608,43,0.492054421,2.557681232,0.01421062,0.024504519,0.041726944,0.007068151,0,0,0,0,0,0.006710182,0,0,0,0,0,0,0,0.004697087,0,0,0,0,0.001967708,0,0,0,0.005838395,2.63E-04,0.004771376,2.44E-04,0,4.87E-04,0,0.005176607,0,0,0,0,7.70E-04,0.003366828,0,0,0.001722758,0.002960798,0,0,0.001157242,0,0.001421479,2.63E-04,2.63E-04,0,0,0,0,0.127521532,0,0.001315798,0,0,0.002105277,0.007471682,7.30E-04,6.71E-04,0,0,0.015762315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012186467,0,0,0.032346026,0,2.43E-04,7.11E-04,0,0,2.44E-04,0.005446906,0.003947395,0,2.24E-04,0,0,0,0,0,0,2.43E-04,0,7.89E-04,0,7.89E-04,0.002150832,0,0.002150832,0,0.045577387,0,0,0.004072059
34,Spring,2021,SpezioTriangle,Town of Irondequoit,Low_Urban,36002,10.81,370.52,0.223955522,5641.9,23.03307009,29.06641001,1.310616482,0.2860944,4.240565,7.79,60,28,50,22,0.679384963,19.74728188,0.435598593,-1.235552181,-0.060955703,139.6866343,30,0.591750982,2.13367005,7.16E-04,0,0.001432226,0,0,0,0,2.48E-04,0,0.001459663,0,0,0,0,0,0,0,0,0,0,0,2.48E-04,0,0,0,0,0.003580013,0,0.002148339,0,0,0,0,0,0,0,0,0,0,0.001193107,0,0,0.001432226,0.00121195,0,0,0,0,0,0,0,7.44E-04,0,0,0.001441495,0.041183931,0,4.77E-04,0,0,7.16E-04,0,7.16E-04,0,0,0,0.007776194,0,2.39E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008828743,4.87E-04,0,0.032566215,0.026279328,9.64E-04,0,0,7.16E-04,4.77E-04,0.001193318,2.48E-04,0,0,0,0,0,0,0,0,0,0,0,0,4.77E-04,0,0,0,0,0,0,2.48E-04,2.39E-04
34,Spring,2022,SpezioTriangle,Town of Irondequoit,Low_Urban,36002,10.81,370.52,0.223955522,5641.9,23.03307009,29.06641001,1.310616482,0.2860944,4.240565,7.79,60,28,50,22,0.679384963,19.74728188,0.435598593,-1.235552181,-0.060955703,218.1219633,39,0.535991331,2.494690122,2.39E-04,0.003365712,0.047266668,2.39E-04,0,0,0,0,0,0.001917129,0,0,0,0,0,0,0,0,0,0,0,0,0.002666628,0,0,0,0.003119254,0.001128092,2.47E-04,0,0,4.93E-04,4.28E-04,0.003584326,0.00140987,0,0,0,0,2.47E-04,0,0,0,0.001392266,0,0.019847288,0,0,2.43E-04,0,0,0,0,0,0.001692511,0.036475656,0,0.001717227,0,2.47E-04,2.43E-04,0.003347735,0.001217186,0,2.47E-04,0,0.007545923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039690208,0,0,0.020436111,7.17E-04,0.001963604,0.002890772,0,0.001228257,0.001224507,2.14E-04,4.82E-04,0,0,0,0,0,0,0,0,0,0,0,2.47E-04,2.46E-04,0.004109135,0,0.004109004,0,0,0,0,0
35,Fall,2021,SpringLakePark,Town of Perinton,Low_Urban,42097,11.4,42213.2,0.031180768,4170.9,23.78917749,28.12960236,1.570855667,0.2174456,4.069806,7.63,51.1,51,33,16,0.622091081,17.49917475,0.215979743,0.178575563,0.175813978,165.0235418,40,0.502621578,2.643061059,0.002825187,0.004020163,0.011573184,0,0,0.002833628,2.78E-04,0,0,0,0,0.001031587,0,0,0,0,0,0,0,0,0,0,7.64E-04,0,0,0,0.002346523,0.003078579,5.56E-04,5.56E-04,0,0.001031587,0.001547381,0.001786493,0,0,0,8.11E-04,0.001366958,0,0,0,0.002777519,0.008414096,0.001535703,0,0,0,5.56E-04,0,0,0,0,0,0.009989531,0.021886678,0,2.56E-04,0,0,0,0,0,0,2.56E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005374961,0,0,0,0,0,0,0,0,0,0,0.051360926,2.56E-04,0,0.009701021,0.007967747,7.67E-04,0.001045603,0,2.56E-04,2.55E-04,0.001580618,0.002043733,0,2.56E-04,0,0,0,0,0,0,0,0,7.64E-04,0,7.64E-04,2.78E-04,0,2.78E-04,0,0,0,0,0
35,Fall,2022,SpringLakePark,Town of Perinton,Low_Urban,42097,11.4,42213.2,0.031180768,4170.9,23.78917749,28.12960236,1.570855667,0.2174456,4.069806,7.63,51.1,51,33,16,0.622091081,17.49917475,0.215979743,0.178575563,0.175813978,132.182499,37,0.556297037,2.666445787,0.001074515,0,0.015682746,0,0,0,4.92E-04,0,0,4.92E-04,0,0,0,0,0,0,0,0,0,0,0,0.001796324,7.98E-04,0,0.001510297,0,0,0.001304045,0.005299818,5.36E-04,0,2.76E-04,0,0,0,0,0,0,0.002484794,0,0,0,0.007386875,0.003865346,0.003500103,0,0,0,0,0,0.002222643,0,0,0,0.001769666,0.027188177,2.76E-04,7.69E-04,0,0,2.76E-04,0.004225567,0,0,2.46E-04,0,0.001317332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027769083,0,5.19E-04,0.009277217,0.002594529,2.53E-04,0,2.53E-04,0,0,0.002894256,0.001074515,0,2.46E-04,0,0,0,0,0,0,0,0,4.99E-04,0,4.99E-04,0,0,0,0,4.99E-04,0,0,0.001014776
35,Spring,2021,SpringLakePark,Town of Perinton,Low_Urban,42097,11.4,42213.2,0.031180768,4170.9,23.78917749,28.12960236,1.570855667,0.2174456,4.069806,7.63,51.1,51,33,16,0.622091081,17.49917475,0.215979743,0.178575563,0.175813978,86.909574,30,0.701329113,2.58877797,7.74E-04,5.16E-04,0.004400863,2.58E-04,0,0,5.56E-04,0,0,2.58E-04,0,0.001388759,0,0,0,0,0,0,0,0,0,0,0.00728146,7.65E-04,0,0,0.010990944,2.58E-04,0,0,0,2.58E-04,0,0,0.004721782,0,0,0,0,0,0,0,0,5.09E-04,5.56E-04,0,0,0,0,0,5.32E-04,0.002690313,0,0,0.001388759,0.006137739,0,0,0,0,0,0.001527962,0,7.74E-04,5.16E-04,0,0,0,0,0,0,0,0,0,0,0,2.58E-04,0.008190417,0,0,0,0,0,0,0,0,0,0,0,0,0.022693921,0,0,2.55E-04,0,0.001091152,0.005316776,0,0,0,0,2.56E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001791654,0
35,Spring,2022,SpringLakePark,Town of Perinton,Low_Urban,42097,11.4,42213.2,0.031180768,4170.9,23.78917749,28.12960236,1.570855667,0.2174456,4.069806,7.63,51.1,51,33,16,0.622091081,17.49917475,0.215979743,0.178575563,0.175813978,179.0441383,35,0.677268812,1.917249954,0,0.001119983,0.008997572,0,0,0,0,0,0,2.17E-04,0,0.002500189,0,0,0,2.17E-04,0,0,0,0,0,0,0.001571749,0,0,0,0.003402657,2.17E-04,0.002080097,9.54E-04,0,0,0,2.35E-04,0,0,0,2.17E-04,7.06E-04,0,0,0,2.17E-04,8.72E-04,6.49E-04,0,0,0,2.23E-04,0,0,0,0,0,0.002656937,0.005883561,0,0,0,0,0,4.58E-04,2.35E-04,0,0,0,5.21E-04,0.001518793,0,0,0,0,0,0,0,0,0,0.017599973,0,0.002604587,0,0,0,0,0,0,0,0,0,0,0.098938709,2.17E-04,0.001124969,0.005876415,0.009951754,4.33E-04,0.004857337,0,0,0.001112983,2.17E-04,4.45E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Fall,2021,StonybrookRoadPark,Town of Rush,Low_Urban,96458,19.65,22398.07,0.030535667,116.8,0.873831776,27.14285714,1.63236154,0.1706944,2.72644,7.58,59.9,28,45,27,0.625960119,16.99034608,0.830048597,-0.081778797,0.031118755,144.6640115,45,0.564167627,2.999796065,0.00316786,4.83E-04,0.020521282,0,0,2.42E-04,6.30E-04,0,0,0,0,8.40E-04,0,0,0,0,0.001076875,0,0,0,0,0,4.83E-04,0,0,0,0.011706734,0.00387833,0,0,0,0,0,0.001338902,3.15E-04,0,0,0,4.83E-04,7.39E-04,3.15E-04,0,0,0.002842585,0,0,0,0,2.56E-04,0.001168111,0,0,0,0,0.010996595,0.02248683,0,0.00238184,0,0.003997153,7.24E-04,0,0.009694888,0,0.005962545,0,0.00878944,0,0,0,0,0.003769064,0,2.42E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009300002,4.98E-04,0.001448591,0.002414318,0.003358828,5.25E-04,0,0,8.99E-04,0,0.001490962,6.30E-04,0,5.38E-04,0,0,0,0.001574184,0,0,0,0,2.42E-04,2.56E-04,4.97E-04,4.83E-04,0,4.83E-04,0,0,0,0,4.97E-04
36,Fall,2022,StonybrookRoadPark,Town of Rush,Low_Urban,96458,19.65,22398.07,0.030535667,116.8,0.873831776,27.14285714,1.63236154,0.1706944,2.72644,7.58,59.9,28,45,27,0.625960119,16.99034608,0.830048597,-0.081778797,0.031118755,211.2018732,49,0.519319622,3.013166675,0.019377732,9.15E-04,0.005306171,0,0,0,0.005880805,0,0,0.004174987,0,0,0,0,0,0,0,0,0,0,3.77E-04,1.89E-04,0.001451485,0,0,0,0.001328796,0,5.66E-04,8.13E-04,0,1.89E-04,0,0.009271448,0,4.43E-04,0,0,1.89E-04,0.001430375,0,0,0,0.003448572,0,0,0,0,4.43E-04,0.001328796,0,0,0,0,0.006012186,0.039986562,3.63E-04,0.007914505,0,0.005859694,0.004537595,0.028602483,0.003331829,0,0.005807576,0,0.00888699,0.001771728,0,0,0,8.86E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01331776,3.77E-04,0,0.003214201,0.003100523,6.32E-04,0,1.89E-04,0.001328796,0,0.001654644,0.001328796,0,1.89E-04,0,0,0,0,1.82E-04,0,3.63E-04,0,6.25E-04,0,6.24E-04,1.89E-04,0,1.89E-04,0.009744502,0,0,0,0.002874824
36,Spring,2021,StonybrookRoadPark,Town of Rush,Low_Urban,96458,19.65,22398.07,0.030535667,116.8,0.873831776,27.14285714,1.63236154,0.1706944,2.72644,7.58,59.9,28,45,27,0.625960119,16.99034608,0.830048597,-0.081778797,0.031118755,157.8021968,38,0.609138707,2.799886875,0.004275556,0.001777598,0.021747294,0,0,0,0.002393101,0,0,0.001595401,0,2.56E-04,0,0,0,0,0,0,0,0,0,0,0.007586478,0,3.15E-04,0,0.019100963,0,0.001763428,4.83E-04,0,0,0,3.15E-04,0,0,0,0,0,5.12E-04,0,0,0,0.004161933,7.24E-04,0,0,0,0,0,4.83E-04,0,0,0,0.014621256,0.029485103,0,7.94E-04,0,3.15E-04,0.005120326,0,0.008724471,0.009812608,0.002280648,0,0.002645871,8.08E-04,0,0,0,0.004843443,0,0,0,0,3.15E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-04,7.24E-04,0,0.00265575,0,3.15E-04,0.002586568,0,0,0,2.56E-04,0,0,2.42E-04,0,5.25E-04,0,0,0,0,0,0,0,0,9.45E-04,0,0,0,0,0,0,0,0.001574184
36,Spring,2022,StonybrookRoadPark,Town of Rush,Low_Urban,96458,19.65,22398.07,0.030535667,116.8,0.873831776,27.14285714,1.63236154,0.1706944,2.72644,7.58,59.9,28,45,27,0.625960119,16.99034608,0.830048597,-0.081778797,0.031118755,260.4598345,41,0.4972503,2.653291988,0,0,0.010297351,0.002933572,0,0,0,0,0,0.002127569,0,5.10E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002920885,0,0.001949191,0.002922168,0,0,0,0.001045992,8.30E-04,0,0,0,0,2.68E-04,0,0,0.005811494,0.003628821,0,0,0,0,0,8.30E-04,0,0,0,0,0.01570015,0.041257758,0,0.001740059,2.55E-04,0.001289742,2.44E-04,0,0.020682049,0.017193701,0.005965636,0.020891661,0.024963501,0.00414722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058625251,0.001275772,0.001786081,2.77E-04,5.10E-04,5.32E-04,0.002029831,0,0,5.10E-04,0,2.55E-04,0,0,0,0,0,0,0,0,2.68E-04,0,2.68E-04,5.12E-04,7.79E-04,5.53E-04,0,5.53E-04,0,0,0,0,0.001318939
37,Fall,2021,SusanBAnthonySquare,City of Rochester,High_Urban,16838,1.56,4193.05,0.064013069,5883.5,59.21285141,28.28529555,1.381359925,0.2205,3.669049,7.38,32,41,39,20,0.495545833,14.01666034,-0.405952049,-0.151900378,-0.441625983,119.486972,26,0.653802055,2.088147857,0,0,0.002613413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001787644,0.005938279,0,0.001038612,0,0,0,0,0,0,2.90E-04,0,3.46E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002212249,0.003740838,5.95E-04,0.001274762,0,2.90E-04,0,0.009055682,0.001611512,0,0,0,0,0,0,0,0,0,0,2.97E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04671256,0.004716632,0,0.00790929,0.025134549,0,0,9.90E-04,0,0,2.90E-04,5.87E-04,2.90E-04,0,0,0,5.95E-04,0,0,0,0,0,0,0,0,2.97E-04,0,2.97E-04,0,0,0,0,5.79E-04
37,Fall,2022,SusanBAnthonySquare,City of Rochester,High_Urban,16838,1.56,4193.05,0.064013069,5883.5,59.21285141,28.28529555,1.381359925,0.2205,3.669049,7.38,32,41,39,20,0.495545833,14.01666034,-0.405952049,-0.151900378,-0.441625983,185.6313095,38,0.647843661,2.496464672,0.002318353,0.002383345,0.003263868,0,0,0,0.002004749,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48E-04,0,8.59E-04,0,0,0,5.25E-04,0,0.004411453,4.99E-04,0,0,0,0.003692279,0,0,0,0,0,0,0,0,0.003671476,0,0,0,0,0,0,0,0,0,0,8.59E-04,0.003649711,0.003301961,0.001049241,0.002614144,0,0,0.002421438,0.019062727,0.001392243,0,0,0,0.001383376,0.006154152,0,0,0,0,0,0.001573861,0,0,0,5.12E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.057393403,0.002156745,2.62E-04,0.013249282,0.036614133,0.001439864,0,4.77E-04,0,0,2.62E-04,0.001733837,8.81E-04,0,0,0,4.29E-04,0,0,0,2.50E-04,0,0,0,0,2.20E-04,0,2.20E-04,0,0,0,0,0.001693307
37,Spring,2021,SusanBAnthonySquare,City of Rochester,High_Urban,16838,1.56,4193.05,0.064013069,5883.5,59.21285141,28.28529555,1.381359925,0.2205,3.669049,7.38,32,41,39,20,0.495545833,14.01666034,-0.405952049,-0.151900378,-0.441625983,154.2120155,27,0.599625706,2.411941289,0.004278882,3.46E-04,0.005838043,0,0,0,0.006092794,0,0,2.97E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651261,0,0.003910967,0.002026595,0,0,0,3.40E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003455914,0,0,0,0,0.009453129,0,0,0.001238119,0,0,3.40E-04,0,0.003293633,0,0,0,0,0.008262204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041761017,0.002355064,2.90E-04,0.013019133,0.034950589,0.001366433,0.001700381,6.36E-04,0,0,0,0.002675743,5.95E-04,0,0,0,0,0,0,0,0,0,0,0,3.46E-04,0,0,0,0,0,0,0,6.92E-04
37,Spring,2022,SusanBAnthonySquare,City of Rochester,High_Urban,16838,1.56,4193.05,0.064013069,5883.5,59.21285141,28.28529555,1.381359925,0.2205,3.669049,7.38,32,41,39,20,0.495545833,14.01666034,-0.405952049,-0.151900378,-0.441625983,158.9585965,38,0.581094744,2.81049763,0.001072684,0.002471949,0.011454565,0,0,0,0.001257111,0,0,0.001767462,0,0,0,0,0,0,0,0,0,0,0,0,0.005952422,0,0,0,0.008606517,0,0.002492708,0,0,2.19E-04,0,0.003628357,7.35E-04,0,0,0,0,0,0,0,0.01348876,0,0,0,7.74E-04,0,0,2.61E-04,0,0,0,0,0.008902938,0.002702458,0,0.002423698,0,0,0,0,0.0055076,2.58E-04,0,0,0.002306543,0.002189017,0,0,0,7.74E-04,0,0,0,0,0,2.58E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.041855723,0.010125485,0,0.001290385,0.014683648,0.001293287,0.001391761,0.001656276,0,7.77E-04,7.24E-04,0.001302508,0,0,0,0,0,0,0,0,0,0,4.38E-04,0,4.38E-04,0.001039948,0,0.001039948,0,0,0,0,0.001398199
38,Fall,2021,TurningPointPark,City of Rochester,Low_Urban,35929,8.35,153345,0.001058072,2702.3,18.67439061,24.98777506,1.355309413,0.2190793,3.247096,7.32,46.8,52,28,20,0.702554812,17.55528161,0.158875132,0.292843069,-0.198929053,360.0177355,45,0.351102776,2.542826469,0.002389964,5.32E-04,0.004078781,0,0,0.003339553,0.00222367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03E-04,0,0,0,0.019824809,0.006907122,0.001381143,3.13E-04,0.001064613,0,0,0.007897625,0.002042745,0,0.00157634,0,0.00155766,0.002472398,0,7.98E-04,0.004917147,0.013516279,0,0,0,0,6.27E-04,0,2.66E-04,0,0,0,0.030488711,0.112652196,0.008751647,0.003796856,0,5.32E-04,0.001994269,0,0.001579494,0,0.003760504,0,0.003537011,0.048083614,0,0,0,0,0,0,0,0,0,0,0.001064613,0.002596885,0,0,0,0,0,0,0,0,0,0,0.046025677,0.002820378,6.18E-04,0.007939184,2.66E-04,6.65E-04,6.65E-04,0,0,9.84E-04,0.001247439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13E-04,0,3.13E-04,0,0,0,0,8.93E-04
38,Fall,2022,TurningPointPark,City of Rochester,Low_Urban,35929,8.35,153345,0.001058072,2702.3,18.67439061,24.98777506,1.355309413,0.2190793,3.247096,7.32,46.8,52,28,20,0.702554812,17.55528161,0.158875132,0.292843069,-0.198929053,494.6633168,47,0.516461246,2.048189561,0.00887635,0.014679993,0.005913281,0.008921488,0,0,7.30E-04,0,0,0.003568538,0,0,0,0,0,0,0,0.001228381,0,0,0,7.49E-04,0.004209584,0,0,0,0.003126489,0,0.00881178,8.56E-04,0,0,3.75E-04,0.004512812,0.001211276,0,0,0,4.28E-04,6.82E-04,3.55E-04,0,0.003263892,0.031965847,0,0,0.002083746,0,0.005050034,0,0.001786142,0,0,0,0.004299332,0.275747254,7.11E-04,0.003810293,0,0,3.75E-04,0.016163963,0.001123717,0,0.001535476,0,0.008054754,0.019831496,0,0,0,0,0,0,0,0,0,0,0,0.001535476,0.002131981,0,0,0,0,0,0,0,0,0,0.031566617,3.07E-04,3.75E-04,0.002514435,0,3.55E-04,0,0,0,0.001834377,0.004405241,0,0,7.49E-04,0,0,0,0,0,0,0.001230518,0,0,0,0,3.55E-04,0,3.55E-04,0,0,0,0,0.001912185
38,Spring,2021,TurningPointPark,City of Rochester,Low_Urban,35929,8.35,153345,0.001058072,2702.3,18.67439061,24.98777506,1.355309413,0.2190793,3.247096,7.32,46.8,52,28,20,0.702554812,17.55528161,0.158875132,0.292843069,-0.198929053,163.2083265,31,0.317781594,1.986785435,3.13E-04,3.51E-04,0.001064613,0,0,0,0.002694484,0,0,8.49E-04,0,3.13E-04,0,0,0,2.66E-04,0,0,0,0,0,0,8.46E-04,0,0,0,0.003192586,0,3.13E-04,0,0,0,0,0.001566877,0,0,0,0,0,0,7.98E-04,2.66E-04,5.32E-04,6.27E-04,0,0,0,0,0,0,0,0,0,0,0.010840836,0.074523674,3.17E-04,0.002206245,0,0,0.002798391,0,0,0.001262964,0,0,0.003546474,0.006413067,0,0,0,0,0.00159692,0,0,6.30E-04,0,0,0,0.001377988,0,0,0,0,0,0,0,0,0,0,0.033407921,3.51E-04,0,0,0,0,0.008250259,0,0,0.00142521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66E-04,0
38,Spring,2022,TurningPointPark,City of Rochester,Low_Urban,35929,8.35,153345,0.001058072,2702.3,18.67439061,24.98777506,1.355309413,0.2190793,3.247096,7.32,46.8,52,28,20,0.702554812,17.55528161,0.158875132,0.292843069,-0.198929053,248.4581893,41,0.353757399,2.565091424,6.30E-04,0.002072784,0.00592907,3.45E-04,0,0,3.55E-04,0,0,0.007448532,0,0,0,0,0,0,0,0,0,0,0,0,0.002912945,0,3.45E-04,0,0.015277549,3.15E-04,6.73E-04,6.90E-04,0,0,0,0.010955029,0.001329376,0,0,0,0,3.18E-04,0,0,0.001888593,0.00390959,0,0,0,0,0.001273197,0,0,0,0,0,0.020695071,0.088374522,9.84E-04,0,6.60E-04,0.001035156,0,0,0.003483623,0.00346242,0,0,0.007766487,0.016739962,0,0,0,0,0,0,0,0,3.15E-04,0.002070312,0,0,0,0,0,0,0,0,0,0,0,0,0.020250065,6.90E-04,0,0.004583091,0.007239605,7.10E-04,0.007672549,0,0,0.003047164,6.73E-04,3.15E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55E-04,0,3.55E-04,0,0,0,0,3.15E-04
39,Fall,2021,VeteransMemorialPark,Town of Henrietta,Low_Urban,73475,10.05,233616,0.009627979,838.2,22.29560765,29.37853107,1.517102594,0.2264302,3.215303,6.4,43.7,36,39,25,0.605733833,17.79557022,0.745191285,0.455420955,-0.404753604,143.076459,34,0.533301765,2.662203276,0.002872718,0,0.004653606,0,0,0.032599,8.90E-04,0,0,0,0,0.001710364,0,0,1.87E-04,0,0,0,0,0,0,0,0,0,0,0,0.002834467,0.004583125,0,0,0,0,0,0,0,0,0,0,5.62E-04,5.54E-04,0,0,0.004458198,0,0,0,0,0,8.90E-04,0.001335663,0,0,0,0,0.007796154,0.016281822,0,0.00133249,0,0.003340084,0,0,0,0,7.49E-04,0,0.008864931,0,0,0,8.90E-04,0,0,1.83E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026299679,0.005626269,0,0.002093912,1.87E-04,0,0,5.61E-04,0,3.67E-04,8.90E-04,0.00475244,0,0,0,0,0,0,0,0,0,0,7.44E-04,1.90E-04,9.35E-04,0,0,8.90E-04,0,0,0,0,0.001968234
